pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits,branch
36627175,25898,useful,Johann-S,1521526182,1,11,1,2.010198688271605,103.74933088991769,287,v4-dev
36614450,25896,useful,Johann-S,1521508291,2,709,12,21.71971707818931,103.40329140946496,286,v4-dev
36577916,25893,useless,dahfazz,1521446619,1,27,1,0.8535781893004115,104.65981275720166,285,v4-dev
36480222,25875,useful,ethanbeyer,1521205769,1,2,1,4.074664737654322,111.4727833076132,284,v4-dev
36478149,25874,useful,MartijnCuppens,1521203096,1,1,1,2.7288537808641977,111.5704083076131,284,v4-dev
36451838,25868,useless,mrsmjparker,1521172017,2,2,2,0,112.70774755658445,285,v4-dev
36416131,25864,useful,bakedbird,1521109691,1,1,1,1.2898796296296298,112.9749380144033,283,v4-dev
36381131,25855,useful,Bennet11,1521067199,1,2,1,2.928230195473251,114.52139326131694,283,v4-dev
36377577,25852,useful,Varunram,1521059541,1,30,1,2.5579555041152258,114.80009876543204,283,v4-dev
36348736,25848,useful,MartijnCuppens,1521017664,1,11,2,0,114.31472903806588,281,v4-dev
36347854,25847,useless,MartijnCuppens,1521016806,1,22,1,0,114.34573443930039,281,v4-dev
36346907,25846,useless,MartijnCuppens,1521015702,1,7,2,0,114.38562950102884,281,v4-dev
36306551,25841,useless,bakedbird,1520950491,1,10,2,16.904304140946497,115.7303445216049,280,v4-dev
36287771,25840,useful,XhmikosR,1520928696,1,250,8,15.715649434156383,115.50823713991765,279,v4-dev
36284937,25839,useful,Varunram,1520925463,1,14,1,8.578130787037038,115.62423598251027,279,v4-dev
36271571,25836,useful,XhmikosR,1520909414,2,9,1,0.6959665637860083,112.18102842078186,275,v4-dev
36270247,25835,useful,XhmikosR,1520907950,1,4,1,1.2312980967078189,113.23730234053495,276,v4-dev
36265460,25834,useful,Johann-S,1520901606,2,58,2,5.19144212962963,111.45193145576135,274,v4-dev
36202317,25827,useful,Varunram,1520810100,1,12,1,1.3846012088477366,99.54284413580248,261,v4-dev
36146945,25822,useless,zalog,1520660655,1,14,1,1.0557294238683128,104.56810738168721,262,v4-dev
36128370,25820,useful,Johann-S,1520601583,2,876,7,14.186499614197531,106.55844483024693,262,v4-dev
36008986,25808,useful,rbrtmrtn,1520427228,1,6,1,0,109.41158050411522,260,v4-dev
36004844,25807,useful,ahjorth,1520422891,1,4,2,15.509494084362142,109.55659336419743,260,v4-dev
36003030,25806,useful,MartijnCuppens,1520421026,2,28,1,0,109.61895190329221,260,v4-dev
35983532,25803,useful,m5o,1520400730,2,10,2,1.3549642489711933,110.30018235596704,261,v4-dev
35862691,25785,useful,zalog,1520235120,2,152,1,16.40295177469136,114.85040843621394,261,v4-dev
35859374,25784,useful,m5o,1520231520,3,2918,42,51.50680504115226,114.97124176954732,261,v4-dev
35847806,25783,useful,Johann-S,1520214678,1,10,1,0,115.53654038065844,261,v4-dev
35834792,25782,useless,jblang94,1520196040,1,12,1,0,114.15257883230453,260,v4-dev
35824782,25781,useless,moylereugene,1520178578,1,38,1,0,114.73644200102883,260,v4-dev
35803296,25779,useless,kevdotbadger,1520134234,1,14,1,0,114.2046059670782,258,v4-dev
35768933,25773,useless,kunal95461,1520051186,213,135932,1063,220.56928909464915,112.9291494341563,254,v4-dev
35755061,25769,useful,edmorley,1520008786,1,2,1,0.4445138888888889,114.31710570987656,256,v4-dev
35730178,25763,useful,m5o,1519973920,1,1,1,0.9865524691358025,115.46495756172835,256,v4-dev
35723358,25760,useful,Johann-S,1519964669,2,1164,5,9.952551183127573,115.76951723251028,256,v4-dev
35709210,25758,useful,mdo,1519938411,1,28,5,17.322268261316875,115.63253960905352,256,v4-dev
35704213,25756,useless,DcyLsy,1519926182,1,1,1,0.833710262345679,116.03514043209877,256,v4-dev
35681039,25751,useful,m5o,1519893849,1,4,1,1.6860932355967078,116.0927062757202,256,v4-dev
35680207,25750,useful,m5o,1519892939,1,23,4,0,116.12270010288061,257,v4-dev
35656303,25745,useful,zalog,1519861569,3,86,2,4.606266332304527,117.15949151234571,257,v4-dev
35648146,25743,useless,wolfy1339,1519845811,1,62,1,3.6375931069958853,117.68029989711937,257,v4-dev
35625001,25740,useful,MartijnCuppens,1519811659,1,1,1,2.284939043209876,118.80903755144037,257,v4-dev
35604031,25737,useless,mohammadayoub96,1519783450,1,14,1,10.413827031893005,119.74135661008229,257,v4-dev
35589862,25736,useful,ysds,1519756728,1,4,1,3.7406984310699594,120.62452970679011,257,v4-dev
35572588,25732,useless,zalog,1519730432,3,30,2,22.510803240740742,121.49610493827163,258,v4-dev
35558069,25730,useless,emaildano,1519713363,1,1,1,0,122.06451286008227,259,v4-dev
35507587,25724,useless,MartijnCuppens,1519638908,1,3,2,22.09763425925926,124.54467579732514,260,v4-dev
35481227,25720,useless,weberlance,1519602900,1,8,2,1.328591435185185,125.75272222222213,261,v4-dev
35478656,25719,useful,ysds,1519597575,1,9,2,0.6489191100823045,125.93145486111115,261,v4-dev
35453136,25712,useful,josmaissan,1519541252,1,2,1,3.567515817901235,127.83777057613166,264,v4-dev
35444087,25708,useful,XhmikosR,1519517999,1,40,3,14.143262474279837,127.62303562242799,263,v4-dev
35436726,25705,useful,mdo,1519496271,1,53,4,0,128.35847183641974,264,v4-dev
35434037,25704,useful,zapashcanon,1519488195,2,116,2,0,128.63265702160493,264,v4-dev
35416211,25702,useful,MartijnCuppens,1519440146,1,8,1,0,120.0093123713991,252,v4-dev
35352337,25691,useful,akolinski,1519311812,2,10,2,18.768276363168727,124.23602301954726,266,v4-dev
35339235,25690,useful,balbuf,1519294933,1,2,1,2.7132833076131684,124.81444341563784,267,v4-dev
35335217,25688,useless,kvlsrg,1519289895,2,28,1,0.3197759773662552,124.98743029835394,267,v4-dev
35330493,25687,useful,peterpeterparker,1519284095,1,2,1,1.676241383744856,125.18658153292188,267,v4-dev
35291096,25680,useful,peterblazejewicz,1519215225,1,4,1,1.8703329475308643,127.55133076131682,267,v4-dev
35242786,25672,useful,jackmu95,1519141634,1,33,7,26.734932355967086,129.09400990226342,269,v4-dev
35231838,25671,useful,MartijnCuppens,1519127643,1,16,3,7.236408050411521,129.57800925925918,269,v4-dev
35231349,25670,useful,MartijnCuppens,1519126948,1,1,1,1.5971935442386833,129.60205182613166,269,v4-dev
35186299,25665,useful,ysds,1519054830,2,15,4,3.111292566872428,129.40502919238693,266,v4-dev
35176587,25662,useful,MartijnCuppens,1519041042,4,390,11,20.387367926954735,125.85651337448567,262,v4-dev
35141125,25657,useful,ysds,1518984561,1,3,2,18.214850180041154,126.75352443415639,261,v4-dev
35123283,25653,useful,Ismaile7,1518946918,1,2,1,1.9261907150205761,128.01724897119342,262,v4-dev
35120313,25652,useless,Andrew-zsh,1518939483,1,26,3,17.02163091563786,128.26860699588474,264,v4-dev
35055203,25645,useful,peteretelej,1518765684,1,1,1,3.0920185185185187,133.19422659465013,265,v4-dev
35054311,25644,useless,dannylloyd,1518764479,1,2,1,1.5749113940329216,133.23529205246916,265,v4-dev
35047362,25643,useful,patrickhlauke,1518754593,1,6,1,1.429664609053498,133.57219920267502,265,v4-dev
35039827,25641,useful,MikeRogers0,1518742236,2,8,1,0,132.98855529835404,264,v4-dev
35004582,25637,useless,hdwebpros,1518681732,1,24,12,27.169821244855967,135.04270344650206,264,v4-dev
34969892,25628,useful,patrickhlauke,1518618788,2,3,1,10.90449074074074,137.18636304012347,265,v4-dev
34940840,25624,useful,pgiraud,1518575907,4,12,1,3.3993451646090533,138.6636108539095,269,v4-dev
34907769,25616,useless,cmckni3,1518522795,1,4,1,3.4403266460905346,139.49952636316874,270,v4-dev
34896883,25614,useful,patrickhlauke,1518507871,1,8,2,1.14721283436214,140.0188618827159,272,v4-dev
34894586,25613,useful,adambowles,1518505232,1,2,1,1.4838016975308643,140.1111725823045,272,v4-dev
34882278,25607,useful,BigGillyStyle,1518485915,1,4,1,1.2731752829218106,139.78141563786016,271,v4-dev
34823179,25602,useful,iamandrewluca,1518387500,1,6,1,4.773974922839506,143.23651286008226,273,v4-dev
34816687,25600,useful,mdo,1518370503,12,203,2,16.488025977366256,143.83324395576128,273,v4-dev
34705119,25590,useful,ysds,1518107902,1,2,1,1.593676311728395,140.76053986625516,266,v4-dev
34704850,25589,useful,ysds,1518107328,2,15,1,2.7248229166666667,140.78017515432106,266,v4-dev
34670004,25584,useless,dantheman999301,1518058114,28,176,5,17.62489789094651,142.46367875514406,266,v4-dev
34634056,25581,useful,MartijnCuppens,1518000106,1,15,2,33.129606995884785,219.39918917181058,330,v4-dev
34597890,25572,useful,in-in,1517938586,1,27,1,1.7199420010288065,149.71645151748982,275,v4-dev
34575470,25565,useful,m5o,1517902791,2,3,2,20.662944573045262,147.84473868312782,273,v4-dev
34574708,25564,useful,m5o,1517901707,1,2,1,17.947317901234562,146.86885442386838,272,v4-dev
34565286,25561,useful,andresgalante,1517887108,1,4,2,19.276554783950623,150.48937821502068,276,v4-dev
34560032,25559,useless,mezhou92,1517877492,1,1,1,0.1703991769547325,147.7177888374485,273,v4-dev
34538922,25557,useless,MartijnCuppens,1517829308,1,57,2,3.616562628600823,149.42655889917697,278,v4-dev
34522889,25553,useless,mbardelmeijer,1517806806,1,1,1,0.39514493312757193,149.2259823816873,278,v4-dev
34507641,25551,useful,XhmikosR,1517776449,1,22,3,21.366495113168718,150.32461085390943,288,v4-dev
34492278,25547,useful,peterblazejewicz,1517730436,2,4,1,16.051905606995884,180.6317578446502,320,v4-dev
34460987,25542,useful,freezy-sk,1517638824,1,10,4,20.9393571244856,156.55939017489712,296,v4-dev
34450973,25539,useful,mdo,1517606897,1,1,1,7.980206404320988,155.73800141460904,294,v4-dev
34380424,25532,useful,MartijnCuppens,1517477964,1,1,1,2.099151234567901,159.6021597222223,301,v4-dev
34327574,25526,useless,max,1517392815,2,104,7,22.877909207818938,160.84306134259242,299,v4-dev
34318587,25524,useful,ysds,1517381067,1,9,1,1.7101017232510287,160.29016936728385,298,v4-dev
34298833,25520,useful,JanClarin,1517348293,1,2,1,2.8607109053497943,159.53743479938274,297,v4-dev
34288339,25518,useful,ysds,1517324781,1,2,1,3.4516028806584362,159.4275136316871,296,v4-dev
34222386,25503,useful,Rvanlaak,1517218367,1,2,1,0.8003045267489712,160.5102244084362,308,v4-dev
34217445,25502,useful,XhmikosR,1517211706,1,104,4,25.110080118312755,160.77406031378607,308,v4-dev
34208008,25500,useless,lunelson,1517200463,1,42,3,5.262078060699588,161.21938490226327,308,v4-dev
34166925,25495,useless,naadp,1517104192,1,2,1,0,164.11121039094658,319,v4-dev
34163828,25493,useless,vikasaanjna,1517091898,1,4,1,3.494091177983539,164.61766139403292,326,v4-dev
34161961,25492,useful,exige81,1517083220,2,2,1,1.694233410493827,164.98250938786026,327,v4-dev
34129655,25451,useful,bardiharborow,1516985689,1,1,1,0.7034564043209877,169.1432235082302,335,v4-dev
34073848,25444,useless,xtoolkit,1516893682,1,1,1,0.7152885802469136,173.11357098765433,338,v4-dev
34044586,25437,useless,coliff,1516854785,1,2,1,0.6316116255144033,174.80818364197506,339,v4-dev
34032689,25434,useless,tulujun,1516832357,1,2,1,1.7390433384773663,175.78594753086435,339,v4-dev
33992740,25426,useless,leaski,1516767107,1,6,1,7.043493312757201,178.6316604938271,340,v4-dev
33965551,25416,useful,clearyusc,1516714168,1,4,1,2.149933641975309,180.96037062757208,345,v4-dev
33962959,25414,useful,mdo,1516710831,1,3,1,2.375473894032922,181.10842425411494,345,v4-dev
33931926,25407,useless,whpughc,1516667536,211,135908,1063,386.40626556069964,183.03414686213995,346,v4-dev
33921238,25404,useful,huphtur,1516646490,1,2,1,1.2654216820987654,181.95995794753102,344,v4-dev
33912572,25403,useful,vsn4ik,1516629866,2,84,2,6.878897119341565,182.69538181584335,344,v4-dev
33894200,25400,useful,ysds,1516603592,4,42,2,3.8116997170781897,183.86183423353887,346,v4-dev
33885057,25398,useful,XhmikosR,1516590946,1,38,19,22.641351080246913,183.42016911008253,345,v4-dev
33865052,25393,useful,ysds,1516550157,1,4,1,0,183.21613052983568,343,v4-dev
33855872,25390,useful,Johann-S,1516525948,2,57,3,8.692458719135802,179.2584045781891,338,v4-dev
33837669,25386,useful,mdo,1516464081,1,2,1,0.7175641718106996,180.05990444958866,377,v4-dev
33837413,25385,useful,mdo,1516463136,2,18,2,1.587002572016461,180.10572042181036,377,v4-dev
33826430,25384,useless,dercodercom,1516435227,1,2,1,3.1091252572016463,176.43583461934148,377,v4-dev
33801586,25376,useful,vsn4ik,1516366251,2,4,1,3.714854809670782,179.79393518518546,379,v4-dev
33787210,25373,useful,denisx,1516344149,1,2,1,5.321979166666667,176.851288451646,375,v4-dev
33777961,25371,useful,XhmikosR,1516331461,1,1239,2,22.58500090020576,177.46317116769526,375,v4-dev
33759347,25363,useful,pat270,1516291106,1,3,2,26.94020396090537,179.40930349794255,375,v4-dev
33759007,25362,useful,coliff,1516290386,1,2,1,1.920701903292181,179.44402572016438,375,v4-dev
33726599,25357,useful,coliff,1516244896,1,2,1,17.944207175925932,179.65256095679035,385,v4-dev
33715639,25356,useful,mdo,1516229291,1,4,1,8.966931970164607,179.41914699074042,384,v4-dev
33715302,25355,useful,coliff,1516228744,1,2,1,0,179.44615933641998,384,v4-dev
33712407,25354,useful,mdo,1516225363,1,2,1,0.10369367283950615,178.60881880144024,383,v4-dev
33712312,25353,useful,mdo,1516225214,1,248,62,317.27830774176914,180.62704269547305,385,v4-dev
33691961,25351,useless,patrickhlauke,1516193894,1,2,1,0.5114917695473251,172.17364801954747,399,v4-dev
33650844,25339,useful,mdo,1516132826,2,10,2,11.602780606995887,177.4050531121397,421,v4-dev
33646455,25338,useful,ysds,1516120334,2,5,1,0,175.04811612654316,421,v4-dev
33622355,25334,useful,m5o,1516083144,2,151,4,10.224653163580244,176.06605234053492,422,v4-dev
33619245,25333,useful,iamandrewluca,1516078909,1,4,2,25.534612782921798,176.2959297839506,424,v4-dev
33615427,25331,useful,iamandrewluca,1516072377,1,2,1,24.850400720164593,176.65212139917668,425,v4-dev
33606711,25328,useless,Rowyer,1516056452,250,7958,153,121.14902147633738,177.52942682613187,431,v4-dev
33602263,25326,useful,liuxiaolong2011,1516044228,250,26391,282,53.17795396090533,0.8675742026748972,5,gh-pages
33600583,25325,useful,mdo,1516039676,1,2,1,8.571966949588473,170.65067425411502,424,v4-dev
33598228,25324,useful,ysds,1516033848,1,11,1,0.6555661008230451,170.96845614711927,424,v4-dev
33593987,25320,useful,m5o,1516024250,2,455,30,77.43518351337451,170.4875934927986,423,v4-dev
33592919,25319,useful,m5o,1516021932,2,164,4,5.385612268518518,170.6138034979424,424,v4-dev
33591638,25318,useful,mdo,1516019968,3,6,1,0.9941929012345679,170.7208940329217,424,v4-dev
33589542,25317,useful,patrickhlauke,1516016181,1,22,5,14.747562757201646,169.92350257201662,424,v4-dev
33583000,25315,useless,Flokx,1516004780,3,17,3,6.1366597222222214,170.54516203703702,424,v4-dev
33571651,25312,useless,Smilefounder,1515991663,1,2,1,8.57898906893004,171.26088207304528,425,v4-dev
33553718,25308,useful,mdo,1515961253,1,5,1,2.001881558641975,170.91421450617264,425,v4-dev
33551647,25305,useless,Sc-yang,1515953402,1,4,1,0,168.32946051954752,422,v4-dev
33549513,25303,useful,mdo,1515946273,2,64,21,29.21724356995886,168.71634812242783,422,v4-dev
33548831,25302,useful,mdo,1515944445,1,13,2,19.13312872942386,167.81125077160473,421,v4-dev
33548802,25301,useful,ysds,1515944336,3,11,1,6.277008487654321,167.81715213477355,421,v4-dev
33547076,25300,useful,mdo,1515938306,4,16,1,3.2776882716049376,165.1301688528805,419,v4-dev
33479131,25289,useful,korthjp17,1515742493,1,14,1,1.4055322788065845,163.76634246399155,414,v4-dev
33448726,25282,useful,XhmikosR,1515686733,1,6,2,3.204497685185186,165.73540920781878,414,v4-dev
33448257,25279,useful,ysds,1515685575,1,12,1,8.172368055555555,165.79706198559666,414,v4-dev
33399252,25270,useful,mdo,1515617261,2,94,4,27.402763631687233,166.42915303497944,414,v4-dev
33397591,25269,useful,mdo,1515613621,1,38,1,0,159.5811466049385,407,v4-dev
33363390,25266,useless,mrbenosborne,1515565204,1,19,1,5.216396347736626,162.1208910751029,408,v4-dev
33358662,25264,useful,sandydoo,1515558445,1,8,1,1.3597286522633745,162.47552996399182,408,v4-dev
33355642,25261,useful,nesinervink,1515553392,1,2,1,1.0635383230452673,162.74065650720183,408,v4-dev
33348367,25257,useless,marx12345,1515539093,5,77,1,0,163.49091268004116,408,v4-dev
33340671,25253,useless,taylorbryant,1515518143,2,36,2,1.1948427211934156,164.5901410751026,408,v4-dev
33334737,25250,useful,patrickhlauke,1515504990,1,39,2,4.220831532921811,165.28026761831273,408,v4-dev
33322950,25248,useful,MartijnCuppens,1515486367,1,1,1,1.409096450617284,166.2594726080247,409,v4-dev
33322097,25247,useless,Shigame,1515484971,1,4,1,0,166.332899048354,409,v4-dev
33319722,25244,useful,nesinervink,1515481611,1,2,1,14.918856352880658,166.50962744341584,409,v4-dev
33313287,25241,useful,XhmikosR,1515472567,2,11,1,1.1371323302469136,166.98532137345669,409,v4-dev
33276202,25234,useless,lguima,1515404405,1,72,24,77.87638245884783,170.5800821759258,413,v4-dev
33261059,25229,useful,coliff,1515384841,1,2,1,0,171.61997492283936,414,v4-dev
33241162,25226,useless,bryik,1515342290,1,2,1,15.402609825102882,172.87907471707805,414,v4-dev
33236218,25224,useless,melihsaricam,1515326316,1,1,1,2.108289994855967,173.73030748456796,415,v4-dev
33234013,25223,useless,zalog,1515320103,2,108,1,2.1106869855967076,174.06250450102883,416,v4-dev
33205881,25219,useful,719media,1515230199,2,30,2,13.08912294238683,178.94150231481467,427,v4-dev
33201393,25218,useful,MartijnCuppens,1515217207,1,62,2,27.453751929012352,179.65492618312726,427,v4-dev
33188848,25213,useful,gijsbotje,1515165486,1,16,2,33.82431185699589,182.49505825617277,427,v4-dev
33178536,25210,useful,supergibbs,1515146332,1,5,1,9.862833847736622,183.54685326646114,427,v4-dev
33116223,25199,useful,lukaszzdanikowski,1515032149,1,2,1,3.4392421553497945,189.86106815843627,432,v4-dev
33108307,25197,useful,mdo,1515014560,2,6,2,0.7510498971193416,190.8382348251026,432,v4-dev
33105901,25196,useless,bangzek,1515001325,2,57,6,15.194768904320988,191.57351260288087,432,v4-dev
33092523,25194,useless,719media,1514978946,1,14,1,0,190.8056000514404,431,v4-dev
33080256,25192,useful,XhmikosR,1514958827,1,1006,4,33.00120859053497,191.9222064043211,435,v4-dev
33079666,25191,useful,ysds,1514957803,1,2,1,1.9952075617283946,190.97524266975324,434,v4-dev
33068354,25186,useless,19cah,1514933942,1,4,1,0,191.2997228652266,433,v4-dev
33059700,25181,useless,719media,1514907714,4,26,2,25.279185313786,183.73034040637828,426,v4-dev
33058584,25180,useless,m5o,1514904564,1,64,11,13.237453446502062,183.90290985082282,426,v4-dev
33053545,25177,useful,patrickhlauke,1514894219,1,40,5,9.54792695473251,184.4732337962964,433,v4-dev
33052762,25176,useful,mdo,1514892678,1,68,1,2.4660805041152263,184.5592310956791,434,v4-dev
33052744,25175,useless,719media,1514892657,1,13,1,8.966153549382714,184.5604031635802,434,v4-dev
33050455,25173,useful,MartijnCuppens,1514888442,1,4,1,6.814970036008231,183.79137525720128,433,v4-dev
33039141,25169,useful,straube,1514868684,1,2,1,9.018077417695473,183.92599601337463,458,v4-dev
33036040,25167,useful,wolfgangGoedel,1514860890,1,1,1,4.850249356995885,184.38505619855937,458,v4-dev
33027386,25165,useful,mdo,1514836485,1,5,1,0,185.82400411522653,459,v4-dev
33026765,25164,useful,mdo,1514833611,3,29,2,24.822047067901227,180.01027790637843,453,v4-dev
33022746,25163,useful,patrickhlauke,1514816393,2,28,1,6.100219907407407,181.01625643004084,455,v4-dev
33021195,25162,useful,patrickhlauke,1514810704,1,18,1,3.7382276234567904,181.34913901748996,455,v4-dev
33018567,25161,useful,MartijnCuppens,1514800856,3,118,2,5.407322402263375,181.9265654578189,456,v4-dev
33007146,25159,useful,niftylettuce,1514752743,1,2,1,5.086681841563786,184.87857343106984,500,v4-dev
33006748,25157,useless,dtarellano,1514748980,1,4,1,0,185.12053587962953,500,v4-dev
33002612,25154,useless,AustinTice,1514719997,1,2,1,4.416435442386832,187.00186291152264,506,v4-dev
32997961,25152,useful,gijsbotje,1514698789,1,3,1,7.22155362654321,188.38191023662557,506,v4-dev
32992719,25149,useful,mdo,1514670951,1,9,2,27.971360339506155,188.1886203703705,509,v4-dev
32992220,25148,useful,ysds,1514667502,1,4,1,0.02758423353909467,188.41438438786003,509,v4-dev
32988733,25146,useful,XhmikosR,1514646684,6,7326,45,81.35195820473247,179.7284866255144,503,v4-dev
